2672;171;37;164;b_ve_18_laguna_de_los_palos;x;
2673;178;106;167;b_ve_18_macho_renco;x;
2674;123;65;224;b_ve_18_las_veguitas;x;
2675;30;54;31;b_ve_08_hato_pi_ero;x;
2676;45;6;84;b_ve_08_la_nu_era;x;
2677;41;1;44;b_ve_08_el_palmar;x;
2678;162;46;119;b_ve_12_calabozo;x;
2679;139;55;66;b_ve_12_boquerones0;x;
2680;165;95;90;b_ve_12_venadito;x;
2681;148;126;80;b_ve_12_san_juan_de_los_morros;x;
2682;155;107;28;b_ve_12_queseras;x;
2683;163;152;89;b_ve_12_santa_isabel;x;
2684;129;133;53;b_ve_04_las_lajitas;x;
2685;177;109;182;b_ve_04_guayabito;x;
2686;205;61;187;b_ve_04_guasdual;x;
2687;150;87;158;b_ve_04_negra;x;
2688;27;56;65;b_ve_12_el_pirito;x;
2689;37;45;103;b_ve_12_concepci_n;x;
2690;18;70;88;b_ve_12_meleral;x;
2691;26;104;117;b_ve_03_la_yagua;x;
2692;121;31;27;b_ve_12_de_la_pascua;x;
2693;108;67;82;b_ve_12_la_estaca;x;
2694;122;41;85;b_ve_12_asiento_viejo_el_zurr_n;x;
2695;144;77;85;b_ve_12_terronal;x;
2696;122;159;162;b_ve_12_zaraza;x;
2697;84;188;201;b_ve_12_el_vizcaino;x;
2698;128;193;149;b_ve_12_vega_vieja;x;
2699;117;128;96;b_ve_12_altagracia_de_orituco;x;
2700;111;93;99;b_ve_12_el_virote;x;
2701;76;91;49;b_ve_15_la_ortu_era;x;
2702;255;159;202;b_ve_12_la_veguita;x;
2703;210;157;158;b_ve_03_el_lajero;x;
2704;207;97;51;b_co_19_villavicencio;x;
2705;205;138;99;b_co_19_puerto_l_pez;x;
2706;167;95;51;b_co_19_cumaral;x;
2707;192;131;87;b_co_33_medina;x;
2708;197;93;63;b_co_19_barranca_de_up_a;x;
2709;143;124;157;b_co_19_granada;x;
2710;111;166;155;b_co_19_acac_as;x;
2711;154;115;161;b_co_19_lejan_as;x;
2712;125;151;160;b_co_19_vistahermosa;x;
2713;147;133;172;b_co_19_san_carlos_de_guaroa;x;
2714;77;83;217;b_co_14_san_jos_del_guaviare;x;
2715;87;80;198;b_co_19_puerto_lleras;x;
2716;123;53;201;b_co_19_puerto_yuca;x;
2717;82;45;174;b_co_19_mapirip_n;x;
2718;209;69;165;b_co_19_puerto_gait_n;x;
2719;175;99;212;b_co_19_tres_cruces;x;
2720;205;53;209;b_co_09_el_borracho;x;
2721;134;82;100;b_ve_03_arauca;x;
2722;189;77;154;b_co_03_cravo_norte;x;
2723;146;37;154;b_co_32_puerto_rond_n;x;
2724;69;52;44;b_co_32_yopal;x;
2725;73;43;0;b_co_36_labranzagrande;x;
2726;106;75;23;b_co_32_nunch_a;x;
2727;231;137;21;b_co_03_tame;x;
2728;231;191;39;b_co_03_fortul;x;
2729;223;161;24;b_co_03_caser_o_puerto_nidia;x;
2730;187;80;167;b_co_32_aguazul;x;
2731;186;126;188;b_co_32_monterrey;x;
2732;210;124;180;b_co_32_sabanalarga;x;
2733;190;90;211;b_co_33_tibacuy;x;
2734;44;150;128;b_co_32_villanueva;x;
2735;81;195;187;b_co_32_man_;x;
2736;58;134;184;b_co_32_orocu_;x;
2737;64;156;134;b_co_33_ubal_;x;
2738;78;173;133;b_co_32_matemonte_del_burro;x;
2739;212;206;110;b_co_32_trinidad;x;
2740;168;226;146;b_co_32_pore;x;
2741;170;229;141;b_co_32_t_mara;x;
2742;227;226;103;b_co_32_hato_corozal;x;
2743;181;240;87;b_co_32_el_diluvio;x;
2744;208;187;132;b_co_32_el_viento;x;
2745;173;169;176;b_ve_03_san_fernando_de_apure;x;
2746;157;148;178;b_ve_03_el_zancudo;x;
2747;173;140;156;b_ve_03_socav_n;x;
2748;193;0;86;b_ve_03_guasdualito;x;
2749;137;11;98;b_co_03_arauquita;x;
2750;150;42;101;b_co_36_cubar_;x;
2751;145;48;122;b_ve_03_voca_el_cerezo;x;
2752;173;81;91;b_ve_03_las_uvitas;x;
2753;188;87;132;b_ve_03_el_zamuro;x;
2754;155;89;114;b_ve_03_puerto_infante;x;
2755;75;38;34;b_ve_06_la_ollita;x;
2756;95;36;71;b_ve_03_quesera;x;
2757;51;40;47;b_ve_03_el_solinero;x;
2758;129;133;163;b_ve_03_el_algarrobo;x;
2759;127;148;159;b_ve_03_tronador;x;
2760;82;163;29;b_co_31_cumaribo;x;
2761;55;131;59;b_co_31_valdivia;x;
2762;61;181;26;b_co_31_gaviotas;x;
2763;93;171;56;b_co_19_charco_caiman;x;
2764;186;147;52;b_co_31_puerto_carre_o;x;
2765;119;110;42;b_co_31_la_primavera;x;
2766;248;20;118;b_co_31_arebe;x;
2767;254;13;111;b_ve_01_lagunitas;x;
2768;233;7;171;b_co_31_puerto_santa_isabel;x;
2769;73;201;143;b_ar_05_c_rdoba;x;
2770;95;217;130;b_ar_05_allende;x;
2771;66;200;144;b_ar_05_jes_s_mar_a;x;
2772;128;246;162;b_ar_05_r_o_segundo;x;
2773;86;49;164;b_ar_05_r_o_cuarto;x;
2774;82;60;170;b_ar_05_vicu_a_mackenna;x;
2775;54;32;131;b_ar_05_coronel_moldes;x;
2776;12;184;43;b_ar_05_carlos_paz;x;
2777;16;158;66;b_ar_05_la_falda;x;
2778;37;190;56;b_ar_05_cuesta_blanca;x;
2779;251;23;0;b_ar_05_mar_a;x;
2780;225;74;0;b_ar_05_nueva;x;
2781;241;21;0;b_ar_05_james_craik;x;
2782;123;109;107;b_ar_05_bell_ville;x;
2783;87;132;67;b_ar_05_marcos_ju_rez;x;
2784;145;139;106;b_ar_05_justiniano_posse;x;
2785;144;192;115;b_ar_05_r_o_tercero;x;
2786;84;162;157;b_ar_05_hernando;x;
2787;154;172;95;b_ar_05_general_cabrera;x;
2788;207;179;209;b_ar_05_alta_gracia;x;
2789;235;183;189;b_ar_05_oncativo;x;
2790;247;177;225;b_ar_05_san_agust_n;x;
2791;104;202;140;b_ar_05_san_francisco;x;
2792;84;216;163;b_ar_05_las_varillas;x;
2793;109;231;162;b_ar_05_la_francia;x;
2794;87;176;0;b_ar_05_embalse;x;
2795;67;167;41;b_ar_05_santa_rosa_de_calamuchita;x;
2796;104;132;0;b_ar_05_alpa_corral;x;
2797;194;73;52;b_ar_05_arroyito;x;
2798;181;86;37;b_ar_05_santa_rosa_de_r_o_primero;x;
2799;163;77;13;b_ar_05_las_junturas;x;
2800;242;92;154;b_ar_21_rosario;x;
2801;223;106;148;b_ar_21_capit_n_berm_dez;x;
2802;255;109;150;b_ar_21_constituci_n;x;
2803;227;118;166;b_ar_21_mugueta;x;
2804;174;53;105;b_ar_21_venado_tuerto;x;
2805;164;71;116;b_ar_21_casilda;x;
2806;136;59;86;b_ar_21_firmat;x;
2807;205;122;166;b_ar_05_corral_de_bustos;x;
2808;243;144;158;b_ar_05_laboulaye;x;
2809;229;178;123;b_ar_05_ucacha;x;
2810;238;159;113;b_ar_05_canals;x;
2811;235;117;133;b_ar_05_la_carlota;x;
2812;189;149;131;b_ar_05_general_levalle;x;
2813;213;20;74;b_ar_21_g_lvez;x;
2814;171;13;89;b_ar_21_las_parejas;x;
2815;219;54;69;b_ar_21_las_rosas;x;
2816;199;17;108;b_ar_21_totoras;x;
2817;150;112;94;b_ar_21_rufino;x;
2818;181;162;66;b_ar_21_ca_s;x;
2819;149;132;91;b_ar_21_christophersen;x;
2820;76;70;143;b_ar_21_santa_fe;x;
2821;52;68;183;b_ar_08_la_paz;x;
2822;60;110;136;b_ar_21_san_justo;x;
2823;76;73;151;b_ar_21_laguna_paiva;x;
2824;46;43;237;b_ar_21_reconquista;x;
2825;49;55;204;b_ar_21_ocampo;x;
2826;70;69;205;b_ar_21_los_t_banos;x;
2827;18;67;9;b_ar_21_santo_tom_;x;
2828;40;23;8;b_ar_21_san_jorge;x;
2829;70;50;13;b_ar_21_belgrano;x;
2830;102;131;245;b_ar_21_rafaela;x;
2831;89;103;184;b_ar_21_sunchales;x;
2832;141;124;213;b_ar_21_mau_;x;
2833;4;23;143;b_ar_21_vera;x;
2834;0;27;161;b_ar_21_san_javier;x;
2835;0;0;108;b_ar_21_calchaqu_;x;
2836;28;0;119;b_ar_21_paraje_p_jaro_blanco;x;
2837;196;124;102;b_ar_05_morteros;x;
2838;186;95;156;b_ar_05_balnearia;x;
2839;215;101;120;b_ar_05_del_totoral;x;
2840;185;134;113;b_ar_05_la_para;x;
2841;143;215;162;b_ar_21_ceres;x;
2842;155;169;159;b_ar_22_ojo_de_agua;x;
2843;204;179;140;b_ar_22_sumampa;x;
2844;151;160;140;b_ar_22_general_mitre;x;
2845;143;185;141;b_ar_22_el_aybal;x;
2846;92;0;90;b_ar_21_san_crist_bal;x;
2847;75;31;129;b_ar_21_trinidad;x;
2848;95;44;85;b_ar_21_hersilia;x;
2849;59;64;129;b_ar_21_tostado;x;
2850;57;61;132;b_ar_03_chorotis;x;
2851;50;20;146;b_ar_21_de_vera;x;
2852;122;92;214;b_ar_01_san_nicol_s_de_los_arroyos;x;
2853;134;78;182;b_ar_01_pergamino;x;
2854;92;63;171;b_ar_01_la_violeta;x;
2855;142;96;180;b_ar_01_col_n;x;
2856;98;54;170;b_ar_01_jun_n;x;
2857;116;45;162;b_ar_01_chacabuco;x;
2858;143;76;135;b_ar_01_baigorrita;x;
2859;147;40;163;b_ar_01_arribe_os;x;
2860;128;195;56;b_ar_01_baradero;x;
2861;122;229;0;b_ar_01_la_paloma;x;
2862;70;187;4;b_ar_01_arroyo_luna;x;
2863;30;10;98;b_ar_01_carmen_de_areco;x;
2864;50;9;138;b_ar_01_el_cruce;x;
2865;83;0;133;b_ar_01_arroyo_dulce;x;
2866;246;114;24;b_ar_05_cruz_del_eje;x;
2867;227;124;46;b_ar_05_mina_clavero;x;
2868;223;92;66;b_ar_05_de_soto;x;
2869;226;106;15;b_ar_05_san_carlos;x;
2870;198;56;127;b_ar_02_recreo;x;
2871;238;67;147;b_ar_02_ica_o;x;
2872;227;102;160;b_ar_02_los_altos;x;
2873;190;103;138;b_ar_02_albigasta;x;
2874;216;204;64;b_ar_05_de_n_funes;x;
2875;241;158;58;b_ar_05_san_jos_de_la_dormida;x;
2876;196;218;7;b_ar_05_sebasti_n_elcano;x;
2877;213;211;11;b_ar_05_agua_del_cha_ar;x;
2878;230;191;8;b_ar_22_el_para_so;x;
2879;210;64;59;b_ar_05_quilino;x;
2880;178;56;37;b_ar_05_serrezuela;x;
2881;195;66;73;b_ar_05__rbol_blanco;x;
2882;228;45;50;b_ar_24_san_miguel_de_tucum_n;x;
2883;207;12;27;b_ar_24_taf_del;x;
2884;214;59;8;b_ar_24_acequiones;x;
2885;210;61;20;b_ar_24_ampimpa;x;
2886;78;147;0;b_ar_17_salta;x;
2887;84;187;0;b_ar_17_el_carril;x;
2888;51;178;12;b_ar_17_cabra_corral;x;
2889;204;132;64;b_ar_02_san_fernando_del_de_catamarca;x;
2890;169;167;20;b_ar_02_huillapima;x;
2891;187;152;18;b_ar_02_los_varela;x;
2892;188;112;15;b_ar_02_alto_de_la;x;
2893;172;138;57;b_ar_02_el_alamito;x;
2894;87;204;171;b_ar_24_aguilares;x;
2895;64;206;185;b_ar_24_la_cocha;x;
2896;68;225;186;b_ar_24_alto_de_las_lechuzas;x;
2897;49;208;98;b_ar_24_alderetes;x;
2898;85;215;97;b_ar_24_burruyac_;x;
2899;32;187;105;b_ar_24_abra_rica;x;
2900;39;133;65;b_ar_02_andalgal_;x;
2901;25;133;115;b_ar_02_pom_n;x;
2902;5;115;112;b_ar_02_barrealito;x;
2903;104;122;19;b_ar_17_el_galp_n;x;
2904;132;86;0;b_ar_24_trancas;x;
2905;93;103;23;b_ar_24_urue_a;x;
2906;233;102;147;b_ar_17_cafayate;x;
2907;220;155;152;b_ar_17_cach_;x;
2908;254;140;95;b_ar_17_angostura;x;
2909;141;238;57;b_ar_02_hualf_n;x;
2910;154;187;77;b_ar_02_londres;x;
2911;122;222;50;b_ar_02_ampajango;x;
2912;151;170;88;b_ar_02_el_caj_n;x;
2913;185;64;159;b_ar_02_de_corral_quemado;x;
2914;147;30;182;b_ar_02_antofagasta_de_la_sierra;x;
2915;166;78;206;b_us_il_noname16678206;x;
2916;149;56;187;b_ar_02_antofalla;x;
2917;226;166;0;b_ar_10_san_salvador_de_jujuy;x;
2918;208;169;22;b_ar_10_libertador_general_san_mart_n;x;
2919;218;184;0;b_ar_10_san_pedro_de_jujuy;x;
2920;162;212;0;b_ar_10_humahuaca;x;
2921;172;115;113;b_ar_17_san_ram_n_de_la_nueva_or_n;x;
2922;135;61;120;b_ar_17_embarcaci_n;x;
2923;188;88;156;b_bo_09_agua_blanca;x;
2924;108;40;60;b_ar_17_tartagal;x;
2925;108;103;98;b_ar_17_l_cabral;x;
2926;146;82;83;b_py_24_ballivi_n;x;
2927;189;33;116;b_ar_17_joaqu_n_v_gonz_lez;x;
2928;166;0;121;b_ar_17_apolinario_saravia;x;
2929;163;0;119;b_ar_17_macapillo;x;
2930;184;18;96;b_ar_10_agua_caliente;x;
2931;150;84;167;b_ar_17_san_antonio_de_los_cobres;x;
2932;168;83;168;b_ar_10_huachichocana;x;
2933;122;48;169;b_ar_17_agua_blanca;x;
2934;230;212;63;b_ar_17_aguas_muertas;x;
2935;210;233;79;b_ar_17_chaguaral;x;
2936;204;190;77;b_ar_17_el_quimilar;x;
2937;90;87;180;b_ar_13_mendoza;x;
2938;120;54;145;b_ar_13_altos_del_olvido;x;
2939;85;69;141;b_ar_13_de_hierro;x;
2940;197;155;146;b_ar_13_san_rafael;x;
2941;215;124;198;b_ar_13_goic_;x;
2942;250;185;195;b_ar_13_de_san_rafael;x;
2943;212;123;162;b_ar_13_agua_nueva;x;
2944;246;25;124;b_ar_13_san_mart_n;x;
2945;249;28;73;b_ar_13_alto_del_salvador;x;
2946;237;47;67;b_ar_13_el_mirador;x;
2947;107;110;132;b_ar_11_santa_isabel;x;
2948;127;90;142;b_ar_11_la_humada;x;
2949;157;68;183;b_ar_13_aguada_del_toro;x;
2950;207;117;80;b_ar_13_primero_de_mayo;x;
2951;227;116;50;b_ar_18_rambl_n;x;
2952;194;155;61;b_ar_13_san_jos_;x;
2953;151;104;203;b_ar_13_las_loicas;x;
2954;181;130;215;b_ar_13_calmuc_;x;
2955;176;78;201;b_ar_13_minacar;x;
2956;189;92;227;b_ar_13_las_le_as;x;
2957;185;146;221;b_ar_13_coehue_c_;x;
2958;166;119;185;b_ar_13_el_nihuil;x;
2959;173;120;229;b_ar_13_bardas_blancas;x;
2960;137;130;232;b_ar_13_las_malvinas;x;
2961;228;116;99;b_ht_11_noname22811699;x;
2962;220;108;147;b_ar_13_carmensa;x;
2963;204;110;114;b_ar_19_toscal;x;
2964;190;99;109;b_ar_19_bajada_nueva;x;
2965;221;79;124;b_ar_13_bowen;x;
2966;88;244;144;b_ar_13_tunuy_n;x;
2967;39;213;140;b_ar_13_anc_n;x;
2968;66;217;144;b_ar_13_agrelo;x;
2969;77;248;137;b_ar_13_campo_los_andes;x;
2970;123;92;228;b_ar_13_los_pejes;x;
2971;146;50;222;b_ar_13_la_escondida;x;
2972;133;54;175;b_ar_13_jaime_prats;x;
2973;183;155;43;b_ar_13_comandante_salas;x;
2974;130;147;45;b_ar_13_chilecito;x;
2975;158;186;91;b_us_ca_noname15818691;x;
2976;126;15;0;b_ar_13_sur;x;
2977;104;54;27;b_ar_13_el_algarrobo;x;
2978;97;12;0;b_ar_13_cadetes_de_chile;x;
2979;45;54;181;b_ar_13_arroyito;x;
2980;49;55;216;b_ar_13_el_retamo;x;
2981;41;54;208;b_ar_13_el_central;x;
2982;99;134;189;b_ar_18_san_juan;x;
2983;134;143;199;b_ar_18_carpinter_a;x;
2984;129;138;155;b_ar_18_cochagual;x;
2985;120;97;100;b_ar_18_caucete;x;
2986;150;75;135;b_ar_18_las_chacras;x;
2987;129;84;142;b_ar_18_bermejo;x;
2988;144;87;83;b_ar_18_enc_n;x;
2989;167;136;93;b_ar_18_albard_n;x;
2990;128;115;110;b_ar_18_el_salado;x;
2991;157;70;126;b_ar_18_el_bosque;x;
2992;197;115;47;b_ar_18_san_jos_de_j_chal;x;
2993;131;68;48;b_ar_18_huaco;x;
2994;177;119;59;b_ar_18_ampacama;x;
2995;169;70;41;b_ar_18_ad_n_quiroga;x;
2996;167;84;49;b_ar_18_calingasta;x;
2997;135;56;47;b_ca_qc_noname1355647;x;
2998;161;99;46;b_ar_18_barreal;x;
2999;8;145;146;b_ar_12_vinchina;x;
3000;52;145;125;b_ar_12_mina_la_mejicana;x;
3001;65;147;175;b_ar_12_banda_florida;x;
3002;59;138;186;b_ar_12_jumeal;x;
3003;32;160;174;b_ar_12_aicu_a;x;
3004;98;132;26;b_ar_18_ba_itos;x;
3005;71;70;0;b_ar_18_tocota;x;
3006;68;86;37;b_ar_18_angualasto;x;
3007;138;114;32;b_ar_18_ba_o_centenario;x;
3008;64;173;81;b_ar_12_jag_;x;
3009;66;171;37;b_ar_12_las_juntas;x;
3010;78;153;57;b_ar_12_yegua_quemada;x;
3011;131;111;88;b_ar_13_estaci_n_uspallata;x;
3012;115;160;92;b_ar_13_polvaredas;x;
3013;127;155;97;b_ar_18_los_chacayes;x;
3014;144;144;124;b_ar_13_blanco_encalada;x;
3015;135;81;178;b_ar_19_san_luis;x;
3016;132;64;121;b_ar_19_mercedes;x;
3017;144;56;174;b_ar_19_caldenadas;x;
3018;184;75;148;b_ar_19_alto_pelado;x;
3019;90;105;1;b_ar_19_merlo;x;
3020;145;123;44;b_ar_19_tilisarao;x;
3021;110;117;5;b_ar_19_la_toma;x;
3022;128;150;33;b_ar_19_arroyito;x;
3023;211;155;124;b_ar_05_dolores;x;
3024;198;108;91;b_ar_12_aguayo;x;
3025;216;147;85;b_ar_05_chancan_;x;
3026;68;217;93;b_ar_19_candelaria;x;
3027;40;183;109;b_ar_19_san_francisco_del_monte_de_oro;x;
3028;25;204;62;b_ar_19_algarrobo_grande;x;
3029;33;183;83;b_ar_19_balde_de_azcurra;x;
3030;50;63;160;b_ar_19_buena_esperanza;x;
3031;57;69;123;b_ar_19_uni_n;x;
3032;0;69;147;b_ar_19_anchorena;x;
3033;44;37;179;b_ar_19_el_martillo;x;
3034;53;42;179;b_ar_19_chischaquita;x;
3035;28;29;127;b_ar_19_frisia;x;
3036;40;165;200;b_ar_12_la_rioja;x;
3037;63;187;199;b_ar_12_arauco;x;
3038;77;160;164;b_ar_12_bustos;x;
3039;27;133;223;b_ar_12_cebollar;x;
3040;216;198;68;b_ar_12_chilecito;x;
3041;232;169;64;b_ar_12_andalucas;x;
3042;246;175;30;b_ar_12__ngulos;x;
3043;223;190;50;b_ar_12_catinzaco;x;
3044;60;217;0;b_ar_02_tinogasta;x;
3045;75;173;0;b_ar_02_fiambal_;x;
3046;47;181;27;b_ar_12_alpasinche;x;
3047;59;72;45;b_ar_12_chamical;x;
3048;8;122;46;b_ar_12_castro_barros;x;
3049;57;123;36;b_ar_12_los_mogotes_colorados;x;
3050;62;107;74;b_ar_12_aman_;x;
3051;25;129;79;b_ar_12_alc_zar;x;
3052;145;154;64;b_ar_18_san_agust_n_de_f_rtil;x;
3053;129;138;29;b_ar_18_ichigualasto;x;
3054;103;133;82;b_us_nv_noname10313382;x;
3055;144;94;81;b_ar_18_balde_del_rosario;x;
3056;105;126;34;b_ar_18_chucuma;x;
3057;220;185;111;b_ar_12_agua_colorada;x;
3058;255;189;84;b_ar_12_el_rodeo;x;
3059;191;219;129;b_ar_12_ambil;x;
3060;255;183;92;b_ar_12_chelcos;x;
3061;75;232;29;b_ca_ab_grande_prairie;x;
3062;90;231;10;b_ca_ab_beaverlodge;x;
3063;47;223;12;b_ca_ab_wapiti;x;
3064;47;219;29;b_ca_bc_noname4721929;x;
3065;35;228;0;b_ca_ab_goodwin;x;
3066;255;144;85;b_ca_bc_fort_st_john;x;
3067;255;151;94;b_ca_bc_peejay;x;
3068;244;172;34;b_ca_bc_wonowon;x;
3069;255;142;76;b_ca_bc_osborn;x;
3070;244;135;57;b_ca_ab_worsley;x;
3071;29;179;59;b_ca_ab_peace_river;x;
3072;17;187;38;b_ca_ab_fairview;x;
3073;24;171;40;b_ca_ab_spirit_river;x;
3074;14;186;54;b_ca_ab_eaglesham;x;
3075;199;135;157;b_ca_bc_dawson_creek;x;
3076;229;106;208;b_ca_bc_willow_valley;x;
3077;219;133;195;b_ca_ab_gordondale;x;
3078;190;192;8;b_ca_bc_tumbler_ridge;x;
3079;194;179;38;b_ca_bc_chetwynd;x;
3080;139;169;135;b_ca_ab_fort_mcmurray;x;
3081;201;179;170;b_ca_ab_anzac;x;
3082;148;178;137;b_ca_ab_tar_island;x;
3083;202;91;176;b_ca_ab_grand_centre;x;
3084;185;115;207;b_ca_ab_bonnyville;x;
3085;213;118;47;b_ca_ab_st_paul;x;
3086;207;149;15;b_ca_ab_smoky_lake;x;
3087;156;172;99;b_ca_ab_lac_la_biche;x;
3088;150;175;133;b_ca_ab_plamondon;x;
3089;118;173;102;b_ca_ab_conklin;x;
3090;42;195;184;b_ca_ab_wabasca;x;
3091;0;178;176;b_ca_ab_calling_lake;x;
3092;0;218;205;b_ca_ab_chipewyan_lake;x;
3093;41;168;203;b_ca_ab_mariana_lake;x;
3094;244;126;40;b_ca_ab_slave_lake;x;
3095;179;151;24;b_ca_ab_swan_hills;x;
3096;194;178;30;b_ca_ab_faust;x;
3097;0;66;174;b_ca_ab_high_level;x;
3098;0;67;150;b_ca_ab_fort_vermilion;x;
3099;12;75;129;b_ca_ab_rainbow_lake;x;
3100;24;81;138;b_ca_ab_habay;x;
3101;105;202;140;b_ca_ab_high_prairie;x;
3102;124;156;131;b_ca_ab_falher;x;
3103;161;174;174;b_ca_ab_st_isidore;x;
3104;201;132;114;b_ca_ab_manning;x;
3105;208;138;142;b_ca_ab_paddle_prairie;x;
3106;182;182;131;b_ca_ab_hawk_hills;x;
3107;163;154;131;b_ca_ab_cadotte_lake;x;
3108;147;195;75;b_ca_ab_gift_lake;x;
3109;192;172;74;b_ca_ab_bison_lake;x;
3110;136;139;104;b_ca_ab_red_earth;x;
3111;146;216;33;b_ca_nt_yellowknife;x;
3112;177;210;56;b_ca_nt_discovery;x;
3113;152;210;10;b_ca_nt_inner_whaleback_rocks;x;
3114;158;195;29;b_ca_nt_camlaren;x;
3115;95;179;145;b_ca_nt_behchok_;x;
3116;116;125;131;b_ca_nt_gam_ti;x;
3117;114;182;143;b_ca_nt_rae;x;
3118;92;188;175;b_ca_nt_what_;x;
3119;69;76;48;b_ca_nt__utselk_e;x;
3120;26;62;73;b_ca_nt_thompson_landing;x;
3121;122;135;166;b_ca_nt_wekwe_t_;x;
3122;147;168;217;b_ca_nt_fort_enterprise;x;
3123;39;214;220;b_ca_bc_fort_nelson;x;
3124;12;206;192;b_ca_bc_steamboat;x;
3125;47;223;213;b_ca_bc_old_fort_nelson;x;
3126;46;144;151;b_ca_yt_watson_lake;x;
3127;20;175;189;b_ca_yt_upper_liard;x;
3128;39;169;157;b_ca_yt_tuchitua;x;
3129;52;166;160;b_ca_bc_lower_post;x;
3130;126;223;199;b_ca_bc_trutch;x;
3131;91;255;231;b_ca_bc_sikanni_chief;x;
3132;107;198;199;b_ca_bc_kahntah;x;
3133;170;31;127;b_ca_bc_smith_river;x;
3134;166;78;163;b_ca_bc_toad_river;x;
3135;191;21;146;b_us_ca_noname19121146;x;
3136;2;212;165;b_ca_nt_hay_river;x;
3137;27;200;200;b_ca_ab_indian_cabins;x;
3138;33;188;180;b_ca_ab_steen_river;x;
3139;7;154;223;b_ca_ab_slavey_creek;x;
3140;178;96;7;b_ca_nt_fort_liard;x;
3141;172;122;56;b_ca_nt_netla;x;
3142;173;121;25;b_ca_nt_trout_lake;x;
3143;163;81;44;b_hn_18_noname1638144;x;
3144;83;95;101;b_ca_nt_kakisa;x;
3145;52;105;102;b_ca_nt_fort_providence;x;
3146;176;129;60;b_ca_nt_naylors_landing;x;
3147;164;96;64;b_ca_nt_wrigley;x;
3148;205;151;83;b_ca_nt_fort_simpson;x;
3149;23;180;65;b_ca_nt_fort_smith;x;
3150;24;148;123;b_ca_ab_fort_chipewyan;x;
3151;21;183;72;b_ca_ab_carlson_landing;x;
3152;51;148;105;b_co_26_noname51148105;x;
3153;187;163;126;b_ca_sk_uranium_city;x;
3154;176;163;168;b_ca_sk_camsell_portage;x;
3155;213;123;152;b_ca_sk_stony_rapids;x;
3156;25;80;187;b_ca_nt_rocher_river;x;
3157;90;120;219;b_ca_nt_pine_point;x;
3158;37;58;206;b_ca_nt_fort_resolution;x;
3159;50;201;119;b_ca_ab_jean_d_or;x;
3160;41;220;72;b_ca_ab_sweetgrass_landing;x;
3161;72;187;133;b_ca_ab_vermilion_chutes;x;
3162;179;139;20;b_ca_ab_quatre_fourches;x;
3163;207;170;50;b_ca_sk_cluff_lake;x;
3164;72;117;33;b_ca_nt_norman_wells;x;
3165;49;99;0;b_bo_04_noname49990;x;
3166;64;235;148;b_ca_nt_deline;x;
3167;64;248;164;b_br_18_noname64248164;x;
3168;60;219;119;b_br_27_noname60219119;x;
3169;172;127;97;b_ca_nt_fort_good_hope;x;
3170;171;191;74;b_ca_nt_little_chicago;x;
3171;160;190;41;b_ca_nt_colville_lake;x;
3172;48;173;17;b_ca_nt_sawmill_bay;x;
3173;43;159;41;b_ca_nt_echo_bay;x;
3174;36;195;87;b_us_co_denver;x;
3175;63;217;57;b_us_co_lakewood;x;
3176;20;205;83;b_us_co_bennett;x;
3177;41;156;54;b_us_co_colorado_springs;x;
3178;101;193;61;b_us_co_ponderosa_park;x;
3179;53;191;72;b_us_co_fort_morgan;x;
3180;90;207;76;b_us_co_sterling;x;
3181;54;253;53;b_us_ne_kimball;x;
3182;93;206;79;b_us_co_akron;x;
3183;67;234;64;b_us_co_burlington;x;
3184;81;209;112;b_us_co_limon;x;
3185;66;214;94;b_us_co_kit_carson;x;
3186;180;182;112;b_us_co_boulder;x;
3187;178;143;79;b_us_co_longmont;x;
3188;155;136;109;b_us_co_fort_collins;x;
3189;148;161;110;b_us_co_greeley;x;
3190;127;172;118;b_us_co_lochbuie;x;
3191;145;138;163;b_us_co_wellington;x;
3192;67;28;123;b_us_co_breckenridge;x;
3193;79;53;163;b_us_co_walden;x;
3194;120;216;152;b_us_co_grand_junction;x;
3195;173;198;114;b_us_co_montrose;x;
3196;132;212;94;b_us_co_gunnison;x;
3197;39;43;127;b_us_co_edwards;x;
3198;49;99;128;b_us_co_glenwood_springs;x;
3199;55;30;114;b_us_co_salida;x;
3200;194;29;0;b_us_co_durango;x;
3201;202;73;0;b_us_nm_aztec;x;
3202;184;90;0;b_us_co_bayfield;x;
3203;74;98;140;b_us_co_steamboat_springs;x;
3204;61;111;172;b_us_co_craig;x;
3205;83;60;178;b_us_co_rangely;x;
3206;87;65;151;b_us_co_meeker;x;
3207;0;150;87;b_us_co_cortez;x;
3208;33;152;115;b_us_co_towaoc;x;
3209;195;36;89;b_us_co_telluride;x;
3210;195;59;105;b_us_co_dove_creek;x;
3211;59;178;121;b_us_co_pueblo;x;
3212;76;228;110;b_us_co_adelaide;x;
3213;66;235;136;b_us_co_la_junta;x;
3214;70;207;141;b_us_co_ordway;x;
3215;86;121;148;b_us_co_alamosa;x;
3216;105;139;191;b_us_co_center;x;
3217;102;172;142;b_us_nm_questa;x;
3218;151;113;200;b_us_co_woodland_park;x;
3219;125;141;181;b_us_co_walsenburg;x;
3220;79;210;151;b_us_co_trinidad;x;
3221;57;166;149;b_us_co_aguilar;x;
3222;129;111;0;b_us_ut_west_valley_city;x;
3223;131;142;38;b_us_ut_salt_lake_city;x;
3224;113;147;40;b_us_ut_sandy_hills;x;
